phylum,class,order,family,genus,species,specificEpithet,body mass,body mass - units,original body mass,original body mass - units,metabolic rate,original metabolic rate,mass-specific metabolic rate,mass-specific metabolic rate - units
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia sp.,sp.,0.000269,kg,0.269,g,0.000446716,0.07,1.660654375,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchirica,Hyperchirica nausica,nausica,0.000216,kg,0.216,g,0.001148698,0.18,5.31804794,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchirica,Hyperchirica nausica,nausica,0.000183,kg,0.183,g,0.000510533,0.08,2.789795641,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis,imperialis,0.00112,kg,1.12,g,0.002999379,0.47,2.678016998,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis,imperialis,0.000838,kg,0.838,g,0.002680296,0.42,3.198444107,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis,imperialis,0.001357,kg,1.357,g,0.004722427,0.74,3.480049057,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Sphingicampa,Sphingicampa quadrilineata,quadrilineata,0.000818,kg,0.818,g,0.002252725,0.353,2.753942674,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Syssphinx,Syssphinx molina,molina,0.002205,kg,2.205,g,0.004550122,0.713,2.063547309,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Syssphinx,Syssphinx molina,molina,0.001436,kg,1.436,g,0.003280172,0.514,2.284242318,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Syssphinx,Syssphinx molina,molina,0.00163,kg,1.63,g,0.006202971,0.972,3.805503753,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia subungulata,subungulata,0.000312,kg,0.312,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia subungulata,subungulata,0.000487,kg,0.487,g,0.001952787,0.306,4.009829987,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia boisduvalii,boisduvalii,0.001648,kg,1.648,g,0.002054894,0.322,1.246901532,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia boisduvalii,boisduvalii,0.001381,kg,1.381,g,0.00238674,0.374,1.728269309,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia boisduvalii,boisduvalii,0.000802,kg,0.802,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia boisduvalii,boisduvalii,0.000427,kg,0.427,g,0.00204213,0.32,4.782506812,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia boisduvalii,boisduvalii,0.000694,kg,0.694,g,0.001340148,0.21,1.931049108,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia boisduvalii,boisduvalii,0.00102,kg,1.02,g,0.001659231,0.26,1.626697017,W/kg
Arthropoda,Insecta,Lepidoptera,Saturniidae,Rhescyntis,Rhescyntis hippodamia,hippodamia,0.001142,kg,1.142,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Titaea,Titaea tamerlan,tamerlan,0.00107,kg,1.07,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Rothschildea,Rothschildea orizaba,orizaba,0.000891,kg,0.891,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Rothschildea,Rothschildea orizaba,orizaba,0.001132,kg,1.132,g,,,,
Arthropoda,Insecta,Lepidoptera,Saturniidae,Rothschildea,Rothschildea orizaba,orizaba,0.001199,kg,1.199,g,,,,
Arthropoda,Insecta,Lepidoptera,Cossidae,Neocossus,Neocossus sp.,sp.,0.001737,kg,1.737,g,0.007664371,1.201,4.41241836,W/kg
Arthropoda,Insecta,Lepidoptera,Cossidae,Neocossus,Neocossus sp.,sp.,0.001607,kg,1.607,g,0.003982154,0.624,2.478005163,W/kg
Arthropoda,Insecta,Lepidoptera,Cossidae,Neocossus,Neocossus sp.,sp.,0.003107,kg,3.107,g,0.004671373,0.732,1.503499617,W/kg
Arthropoda,Insecta,Lepidoptera,Cossidae,Neocossus,Neocossus sp.,sp.,0.000856,kg,0.856,g,0.001710284,0.268,1.997995581,W/kg
Arthropoda,Insecta,Lepidoptera,Cossidae,Neocossus,Neocossus sp.,sp.,0.001624,kg,1.624,g,0.001780482,0.279,1.096356189,W/kg
Arthropoda,Insecta,Lepidoptera,Cossidae,Neocossus,Neocossus sp.,sp.,0.001146,kg,1.146,g,0.003184447,0.499,2.778749657,W/kg
Arthropoda,Insecta,Lepidoptera,Cossidae,Neocossus,Neocossus sp.,sp.,0.001872,kg,1.872,g,0.003331225,0.522,1.779500657,W/kg
Arthropoda,Insecta,Lepidoptera,Cossidae,Neocossus,Neocossus sp.,sp.,0.002224,kg,2.224,g,0.007543119,1.182,3.391690287,W/kg
Arthropoda,Insecta,Lepidoptera,Megalpygidae,Megalpyge,Megalpyge sp.,sp.,0.000218,kg,0.218,g,,,,
Arthropoda,Insecta,Lepidoptera,Megalpygidae,Megalpyge,Megalpyge sp.,sp.,0.000627,kg,0.627,g,0.001646468,0.258,2.625945203,W/kg
Arthropoda,Insecta,Lepidoptera,Notodontidae,Lirimiris,Lirimiris sp.,sp.,0.000564,kg,0.564,g,0.001863444,0.292,3.30397872,W/kg
Arthropoda,Insecta,Lepidoptera,Notodontidae,Hapigia,Hapigia simplex,simplex,0.000478,kg,0.478,g,0.001671994,0.262,3.497895967,W/kg
Arthropoda,Insecta,Lepidoptera,Notodontidae,Apetaloides,Apetaloides firmiana,firmiana,0.000169,kg,0.169,g,0.000874287,0.137,5.173296339,W/kg
Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Euglyphis,Euglyphis sp.,sp.,8.7e-05,kg,0.087,g,0.000433953,0.068,4.987962206,W/kg
Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Artace,Artace sp.,sp.,0.000119,kg,0.119,g,0.00026803,0.042,2.252349716,W/kg
Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Artace,Artace sp.,sp.,0.000141,kg,0.141,g,,,,
Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Artace,Artace sp.,sp.,0.000145,kg,0.145,g,0.000427571,0.067,2.948765892,W/kg
Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Artace,Artace sp.,sp.,0.00014,kg,0.14,g,,,,
Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Artace,Artace sp.,sp.,9.7e-05,kg,0.097,g,,,,
Arthropoda,Insecta,Hemiptera,Cicadidae,Diceroprocta,Diceroprocta apache,apache,0.000622,kg,0.622,g,0.001539371,0.63,2.474873734,W/kg
Arthropoda,Insecta,Blattodea,Blaberidae,Gromphadorhina,Gromphadorhina portentosa,portentosa,0.00495,kg,4.95,g,0.005225,0.19,1.055555556,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus detritus,detritus,,,,,4.98162989966368e-05,0.0105,,
Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,Myrmica rubra,rubra,9.2e-07,kg,0.92,mg,6.69555555555556e-06,1.31,7.277777778,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium caespitum,caespitum,2.3e-07,kg,0.23,mg,2.38944444444445e-06,1.87,10.38888889,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus herculeanus,herculeanus,6.71e-06,kg,6.71,mg,7.53011111111111e-05,2.02,11.22222222,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius niger,niger,5.8e-07,kg,0.58,mg,5.96111111111111e-06,1.85,10.27777778,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius alienus,alienus,4.6e-07,kg,0.46,mg,6.00555555555556e-06,2.35,13.05555556,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius flavus,flavus,8.6e-07,kg,0.86,mg,1.13233333333333e-05,2.37,13.16666667,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica exsecta,exsecta,1.35e-06,kg,1.35,mg,2.1675e-05,2.89,16.05555556,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica pratensis,pratensis,2.39e-06,kg,2.39,mg,3.09372222222222e-05,2.33,12.94444444,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,Formica fusca,fusca,1.47e-06,kg,1.47,mg,9.555e-06,1.17,6.5,W/kg
Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila nikkananu,nikkananu,4.9e-07,kg,0.49,mg,1.07659644311771e-05,3.69,21.97135598,W/kg
Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila melanogaster,melanogaster,9.5e-07,kg,0.95,mg,2.43233033025598e-05,4.3,25.60347716,W/kg
Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila virilis,virilis,1.67e-06,kg,1.67,mg,3.34107514054647e-05,3.36,20.00643797,W/kg
Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila mimica,mimica,2.44e-06,kg,2.44,mg,3.3415514843076e-05,2.3,13.69488313,W/kg
Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus vicinus,vicinus,0.0001074,kg,107.4,mg,0.000145489,0.178,1.354642314,W/kg
Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,mellifera,,,,,,,4.553333333,W/kg
Arthropoda,Insecta,Coleoptera,Tenebrionidae,Onymacris,Onymacris unguicularis,unguicularis,0.000737,kg,0.737,g,0.000180156,44,0.244444444,W/kg
Arthropoda,Insecta,Odonata,Aeschnidae,Anax,Anax junius,junius,0.001019,kg,1.019,g,0.004085506,1.04,4.009328603,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Brachymesia,Brachymesia gravida,gravida,0.000344,kg,0.344,g,0.001532065,0.39,4.453676432,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,Erythemis simplicicollis,simplicicollis,0.000263,kg,0.263,g,0.000864242,0.22,3.286089815,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax berenice,berenice,0.000125,kg,0.125,g,0.000432121,0.11,3.456966486,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax connata,connata,5.2e-05,kg,0.052,g,0.000188562,0.024,3.626188621,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax connata,connata,4.9e-05,kg,0.049,g,0.000271058,0.069,5.531787744,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax connata,connata,4.9e-05,kg,0.049,g,0.000274986,0.14,5.611958581,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula auripennis,auripennis,0.000464,kg,0.464,g,0.00137493,0.35,2.963210889,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula needhami,needhami,0.000518,kg,0.518,g,0.001649916,0.42,3.185165681,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula spp. (combined),spp. (combined),0.000419,kg,0.419,g,0.001257079,0.16,3.000187881,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula spp. (combined),spp. (combined),0.000491,kg,0.491,g,0.001532065,0.39,3.12029469,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula spp. (combined),spp. (combined),0.000443,kg,0.443,g,0.001571348,0.8,3.547061857,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Miathyria,Miathyria marcella,marcella,0.000171,kg,0.171,g,0.000754247,0.096,4.410802534,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Miathyria,Miathyria marcella,marcella,0.000184,kg,0.184,g,0.001099944,0.28,5.97795588,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Miathyria,Miathyria marcella,marcella,0.000172,kg,0.172,g,0.001021376,0.52,5.938235243,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,longipennis,2e-04,kg,0.2,g,0.000533333,0.048,2.666666667,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,longipennis,0.000186,kg,0.186,g,0.000620683,0.079,3.337003328,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,longipennis,2e-04,kg,0.2,g,0.000777778,0.14,3.888888889,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,longipennis,0.00019,kg,0.19,g,0.000707107,0.18,3.721614638,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,longipennis,0.000187,kg,0.187,g,0.00075,0.27,4.010695187,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,longipennis,0.000192,kg,0.192,g,0.0008446,0.43,4.398957117,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Pantala,Pantala flavescens,flavescens,0.000339,kg,0.339,g,0.001649916,0.42,4.867008327,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,tenera,6.1e-05,kg,0.061,g,0.000326055,0.083,5.34516055,W/kg
Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea carolina,carolina,0.000383,kg,0.383,g,0.001767767,0.45,4.615579512,W/kg
Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,Porcellio laevis,laevis,1.409e-05,kg,14.09,mg,0.000252011,45.362,17.88581342,W/kg
Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,Porcellio laevis,laevis,1.799e-05,kg,17.99,mg,0.000330811,59.546,18.38861096,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,6e-07,kg,0.6,mg,2e-06,0.09,3.333333333,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,6e-07,kg,0.6,mg,2.22222222222222e-06,0.1,3.703703704,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,7e-07,kg,0.7,mg,1.33333333333333e-06,0.06,1.904761905,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,6.8e-07,kg,0.68,mg,1.55555555555556e-06,0.07,2.287581699,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,6.8e-07,kg,0.68,mg,1.55555555555556e-06,0.07,2.287581699,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,7e-07,kg,0.7,mg,2e-06,0.09,2.857142857,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,6.8e-07,kg,0.68,mg,1.11111111111111e-06,0.05,1.633986928,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,7.8e-07,kg,0.78,mg,1.77777777777778e-06,0.08,2.279202279,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.2e-06,kg,1.2,mg,2e-06,0.09,1.666666667,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.17e-06,kg,1.17,mg,4.22222222222222e-06,0.19,3.608736942,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.2e-06,kg,1.2,mg,3.11111111111111e-06,0.14,2.592592593,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.2e-06,kg,1.2,mg,3.55555555555556e-06,0.16,2.962962963,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.33e-06,kg,1.33,mg,2.88888888888889e-06,0.13,2.172096909,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.3e-06,kg,1.3,mg,2.44444444444445e-06,0.11,1.88034188,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.3e-06,kg,1.3,mg,1.55555555555556e-06,0.07,1.196581197,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.37e-06,kg,1.37,mg,2e-06,0.09,1.459854015,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.37e-06,kg,1.37,mg,4.44444444444445e-06,0.2,3.244120032,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.5e-06,kg,1.5,mg,3.55555555555556e-06,0.16,2.37037037,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.6e-06,kg,1.6,mg,4e-06,0.18,2.5,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.7e-06,kg,1.7,mg,7.33333333333333e-06,0.33,4.31372549,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.8e-06,kg,1.8,mg,6.88888888888889e-06,0.31,3.827160494,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.9e-06,kg,1.9,mg,1.13333333333333e-05,0.51,5.964912281,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,1.9e-06,kg,1.9,mg,5.77777777777778e-06,0.26,3.040935673,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,2e-06,kg,2,mg,5.55555555555556e-06,0.25,2.777777778,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,2e-06,kg,2,mg,3.11111111111111e-06,0.14,1.555555556,W/kg
Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pusillus,2.1e-06,kg,2.1,mg,1.02222222222222e-05,0.46,4.867724868,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus nivalis,nivalis,0.0333,kg,33.3,g,0.7067,3.82,21.22222222,W/kg
Chordata,Mammalia,Rodentia,Dipodidae,Zapus,Zapus hudsonius,hudsonius,0.03,kg,30,g,0.25,1.5,8.333333333,W/kg
Chordata,Mammalia,Rodentia,Heteromyodae,Perognathus,Perognathus californicus,californicus,0.022,kg,22,g,0.118555556,0.97,5.388888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Myopus,Myopus schisticolor,schisticolor,0.0282,kg,28.2,g,0.5546,3.54,19.66666667,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys,Fukomys mechowi,mechowi,0.267,kg,267,g,0.89,0.6,3.333333333,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus breweri,breweri,0.0531,kg,53.1,g,0.409444444,73.7,7.710818163,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus pennsylvanicus,pennsylvanicus,0.0447,kg,44.7,g,0.446666667,80.4,9.992542878,W/kg
Chordata,Mammalia,Rodentia,Octodontidae,Octomys,Octomys mimax,mimax,0.1186,kg,118.6,g,0.639122222,0.97,5.388888889,W/kg
Chordata,Mammalia,Rodentia,Octodontidae,Tympanoctomys,Tympanoctomys barrerae,barrerae,0.0518,kg,51.8,g,0.359722222,1.25,6.944444444,W/kg
Chordata,Mammalia,Rodentia,Octodontidae,Tympanoctomys,Tympanoctomys barrerae,barrerae,0.091,kg,91,g,0.455,0.9,5,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Georychus,Georychus capensis,capensis,0.1065,kg,106.5,g,0.852,1.44,8,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Georychus,Georychus capensis,capensis,0.1113,kg,111.3,g,0.618333333,1,5.555555556,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Georychus,Georychus capensis,capensis,0.1091,kg,109.1,g,0.666722222,1.1,6.111111111,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Georychus,Georychus capensis,capensis,0.1129,kg,112.9,g,0.5645,0.9,5,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Georychus,Georychus capensis,capensis,0.1121,kg,112.1,g,0.647688889,1.04,5.777777778,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Georychus,Georychus capensis,capensis,0.1186,kg,118.6,g,0.751133333,1.14,6.333333333,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Georychus,Georychus capensis,capensis,0.1192,kg,119.2,g,0.768177778,1.16,6.444444444,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Georychus,Georychus capensis,capensis,0.1159,kg,115.9,g,0.798422222,1.24,6.888888889,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Georychus,Georychus capensis,capensis,0.28,kg,280,g,2.38,1.53,8.5,W/kg
Chordata,Mammalia,Rodentia,Muridae,Gerbillus,Gerbillus allenbyi,allenbyi,0.0353,kg,35.3,g,0.215722222,1.1,6.111111111,W/kg
Chordata,Mammalia,Rodentia,Muridae,Gerbillus,Gerbillus nanus,nanus,0.0284,kg,28.4,g,0.123066667,0.78,4.333333333,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Cryptomys,Cryptomys sp.,sp.,0.0819,kg,81.9,g,0.5096,1.12,6.222222222,W/kg
Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys,Fukomys damarensis,damarensis,0.124,kg,124,g,0.392666667,0.57,3.166666667,W/kg
Chordata,Mammalia,Diprotodontia,Potoroidae,Aepyprymnus,Aepyprymnus rufescens,rufescens,2.82,kg,2.82,kg,5.9784,2.12,2.12,W/kg
Chordata,Mammalia,Rodentia,Sciuridae,Eutamias,Eutamias minimus borealis,minimus borealis,0.0493,kg,49.3,g,0.5,90,10.14198783,W/kg
Chordata,Mammalia,Rodentia,Sciuridae,Eutamias,Eutamias minimus oreocetes,minimus oreocetes,0.0458,kg,45.8,g,0.444444444,80,9.704027171,W/kg
Chordata,Mammalia,Rodentia,Sciuridae,Eutamias,Eutamias amoenus luteiventris,amoenus luteiventris,0.0573,kg,57.3,g,0.488888889,88,8.532092302,W/kg
Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus beecheyi,beecheyi,0.5996,kg,599.6,g,1.765488889,0.53,2.944444444,W/kg
Chordata,Mammalia,Eulipotyphla,Erinaceidae,Erinaceus,Erinaceus concolor,concolor,0.8227,kg,822.7,g,1.928774444,0.422,2.344444444,W/kg
Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Spalax ehrenbergi,ehrenbergi,0.104,kg,104,g,0.595111111,1.03,5.722222222,W/kg
Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Spalax ehrenbergi,ehrenbergi,0.128,kg,128,g,0.611555556,0.86,4.777777778,W/kg
Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Spalax ehrenbergi,ehrenbergi,0.117,kg,117,g,0.5525,0.85,4.722222222,W/kg
Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Spalax ehrenbergi,ehrenbergi,0.124,kg,124,g,0.599333333,0.87,4.833333333,W/kg
Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Spalax ehrenbergi,ehrenbergi,0.121,kg,121,g,0.416777778,0.62,3.444444444,W/kg
Chordata,Mammalia,Chiroptera,Hipposideridae,Rhinonicteris,Rhinonicteris aurantia,aurantia,0.00827,kg,8.27,g,0.090051111,1.96,10.88888889,W/kg
Chordata,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus schreibersii,schreibersii,0.01091,kg,10.91,g,0.144254444,2.38,13.22222222,W/kg
Chordata,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus gigas,gigas,0.1072,kg,107.2,g,0.524088889,0.88,4.888888889,W/kg
Chordata,Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus rozeti,rozeti,0.04531,kg,45.31,g,0.265566944,1.055,5.861111111,W/kg
Chordata,Mammalia,Macroscelidea,Macroscelididae,Elephantulus,Elephantulus myurus,myurus,0.06297,kg,62.97,g,0.3683745,1.053,5.85,W/kg
Chordata,Mammalia,Chiroptera,Megadermatidae,Macroderma,Macroderma gigas,gigas,0.15,kg,150,g,0.783333333,0.94,5.222222222,W/kg
Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,Perognathus longimembris,longimembris,0.00823,kg,8.23,g,0.048922778,1.07,5.944444444,W/kg
Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus,Perognathus hispidus,hispidus,0.0395,kg,39.5,g,0.274305556,1.25,6.944444444,W/kg
Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias striatus,striatus,0.0874,kg,87.4,g,0.500122222,1.03,5.722222222,W/kg
Chordata,Mammalia,Rodentia,Sciuridae,Cynomys,Cynomys ludovicianus,ludovicianus,1.1123,kg,1112.3,g,2.366666667,426,2.127723336,W/kg
Chordata,Mammalia,Artiodactyla,Tragulidae,Tragulus,Tragulus javanicus,javanicus,1.613,kg,1613,g,9.077605556,1.013,5.627777778,W/kg
Chordata,Mammalia,Artiodactyla,Tragulidae,Tragulus,Tragulus javanicus,javanicus,1.613,kg,1613,g,8.95215,0.999,5.55,W/kg
Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus Asinus,Asinus,105.5,kg,105.5,kg,210.6483333,5.99,1.996666667,W/kg
Chordata,Mammalia,Artiodactyla,Camelidae,Lama,Lama glama,glama,115,kg,115,kg,147.2,3.84,1.28,W/kg
Chordata,Mammalia,Artiodactyla,Bovidae,Madoqua,Madoqua kirkii,kirkii,3.97,kg,3.97,kg,11.46888889,0.52,2.888888889,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus oeconomus,oeconomus,0.032,kg,0.032,kg,0.56,1.68,17.5,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Dicrostonyx,Dicrostonyx groenlandicus,groenlandicus,0.047,kg,0.047,kg,0.513333333,1.54,10.92198582,W/kg
Chordata,Mammalia,Rodentia,Cricetidae,Lemmus,Lemmus trimucronatus,trimucronatus,0.064,kg,0.064,kg,0.876666667,2.63,13.69791667,W/kg
Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela rixosa,rixosa,0.075,kg,0.075,kg,0.916666667,2.75,12.22222222,W/kg
Chordata,Mammalia,Rodentia,Sciuridae,Citellus,Citellus undulatus,undulatus,0.68,kg,0.68,kg,3.266666667,9.8,4.803921569,W/kg
Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes lagopus,lagopus,3.6,kg,3.6,kg,7.633333333,22.9,2.12037037,W/kg
